Cell_Af,Cell_Cf,InterneuronCellf,SOM_Cell,CR_Cell
-70.11445348113172,-70.11445348113172,-69.9998456309702,-70.0,-62.127684283946024
-70.1147093773344,-70.1147093773344,-69.99984544551805,-70.0,-62.11781206384018
-70.11496472586776,-70.11496472586776,-69.99984526098848,-70.0,-62.10798734377873
-70.11521952774247,-70.11521952774247,-69.9998450773769,-70.0,-62.09820989830557
-70.1154737839676,-70.1154737839676,-69.99984489467877,-70.0,-62.08847950302563
-70.1157274955507,-70.1157274955507,-69.99984471288951,-70.0,-62.078795934599945
-70.11598066349771,-70.11598066349771,-69.99984453200462,-70.0,-62.069158970740716
-70.116233288813,-70.116233288813,-69.99984435201958,-70.0,-62.0595683902064
-70.11648537249944,-70.11648537249944,-69.99984417292993,-70.0,-62.05002397279682
-70.11673691555825,-70.11673691555825,-69.99984399473122,-70.0,-62.040525499348306
-70.11698791898912,-70.11698791898912,-69.999843817419,-70.0,-62.03107275172884
-70.11723838379022,-70.11723838379022,-69.99984364098889,-70.0,-62.02166551283328
-70.11748831095812,-70.11748831095812,-69.99984346543647,-70.0,-62.012303566578495
-70.11773770148784,-70.11773770148784,-69.99984329075738,-70.0,-62.00298669789864
-70.11798655637286,-70.11798655637286,-69.99984311694729,-70.0,-61.9937146927404
-70.11823487660507,-70.11823487660507,-69.99984294400187,-70.0,-61.984487338058216
-70.11848266317487,-70.11848266317487,-69.9998427719168,-70.0,-61.97530442180965
-70.11872991707108,-70.11872991707108,-69.99984260068783,-70.0,-61.966165732950635
-70.11897663928094,-70.11897663928094,-69.99984243031068,-70.0,-61.957071061430824
-70.1192228307902,-70.1192228307902,-69.99984226078112,-70.0,-61.94802019818896
-70.11946849258304,-70.11946849258304,-69.99984209209494,-70.0,-61.93901293514826
-70.1197136256421,-70.1197136256421,-69.99984192424793,-70.0,-61.93004906521179
-70.1199582309485,-70.1199582309485,-69.99984175723593,-70.0,-61.92112838225789
-70.12020230948177,-70.12020230948177,-69.99984159105476,-70.0,-61.91225068113564
-70.12044586221997,-70.12044586221997,-69.99984142570032,-70.0,-61.903415757660284
-70.12068889013956,-70.12068889013956,-69.99984126116848,-70.0,-61.89462340860876
-70.12093139421553,-70.12093139421553,-69.99984109745516,-70.0,-61.885873431715154
-70.12117337542131,-70.12117337542131,-69.99984093455627,-70.0,-61.87716562566627
-70.12141483472878,-70.12141483472878,-69.99984077246778,-70.0,-61.86849979009716
-70.12165577310834,-70.12165577310834,-69.99984061118563,-70.0,-61.859875725586676
-70.12189619152883,-70.12189619152883,-69.99984045070582,-70.0,-61.85129323365308
-70.12213609095757,-70.12213609095757,-69.99984029102437,-70.0,-61.84275211674964
-70.12237547236037,-70.12237547236037,-69.9998401321373,-70.0,-61.83425217826025
-70.12261433670152,-70.12261433670152,-69.99983997404065,-70.0,-61.8257932224951
-70.12285268494378,-70.12285268494378,-69.99983981673051,-70.0,-61.817375054686345
-70.1230905180484,-70.1230905180484,-69.99983966020295,-70.0,-61.80899748098377
-70.12332783697511,-70.12332783697511,-69.99983950445409,-70.0,-61.8006603084505
-70.12356464268214,-70.12356464268214,-69.99983934948004,-70.0,-61.79236334505876
-70.12380093612622,-70.12380093612622,-69.99983919527695,-70.0,-61.7841063996856
-70.12403671826252,-70.12403671826252,-69.999839041841,-70.0,-61.77588928210866
-70.12427199004476,-70.12427199004476,-69.99983888916834,-70.0,-61.767711803001966
-70.12450675242513,-70.12450675242513,-69.99983873725522,-70.0,-61.75957377393175
-70.12474100635431,-70.12474100635431,-69.99983858609782,-70.0,-61.75147500735224
-70.1249747527815,-70.1249747527815,-69.9998384356924,-70.0,-61.74341531660154
-70.12520799265437,-70.12520799265437,-69.9998382860352,-70.0,-61.7353945158975
-70.12544072691912,-70.12544072691912,-69.99983813712252,-70.0,-61.72741242033355
-70.12567295652043,-70.12567295652043,-69.99983798895066,-70.0,-61.71946884587467
-70.12590468240151,-70.12590468240151,-69.99983784151591,-70.0,-61.71156360935328
-70.12613590550406,-70.12613590550406,-69.99983769481463,-70.0,-61.70369652846516
-70.12636662676829,-70.12636662676829,-69.99983754884315,-70.0,-61.69586742176545
-70.12659684713293,-70.12659684713293,-69.99983740359784,-70.0,-61.68807610866462
-70.12682656753522,-70.12682656753522,-69.99983725907511,-70.0,-61.680322409424434
-70.12705578891091,-70.12705578891091,-69.99983711527133,-70.0,-61.67260614515401
-70.12728451219428,-70.12728451219428,-69.99983697218296,-70.0,-61.664927137805854
-70.12751273831809,-70.12751273831809,-69.99983682980641,-70.0,-61.657285210171864
-70.12774046821367,-70.12774046821367,-69.99983668813817,-70.0,-61.649680185879454
-70.12796770281084,-70.12796770281084,-69.9998365471747,-70.0,-61.642111889387614
-70.12819444303796,-70.12819444303796,-69.99983640691248,-70.0,-61.63458014598304
-70.1284206898219,-70.1284206898219,-69.99983626734803,-70.0,-61.627084781776226
-70.12864644408805,-70.12864644408805,-69.9998361284779,-70.0,-61.619625623697665
-70.12887170676036,-70.12887170676036,-69.9998359902986,-70.0,-61.61220249949395
-70.12909647876131,-70.12909647876131,-69.99983585280673,-70.0,-61.60481523772398
-70.12932076101188,-70.12932076101188,-69.99983571599884,-70.0,-61.59746366775517
-70.1295445544316,-70.1295445544316,-69.99983557987154,-70.0,-61.59014761975965
-70.12976785993854,-70.12976785993854,-69.99983544442145,-70.0,-61.58286692471048
-70.12999067844932,-70.12999067844932,-69.99983530964519,-70.0,-61.57562141437795
-70.13021301087906,-70.13021301087906,-69.99983517553942,-70.0,-61.5684109213258
-70.13043485814147,-70.13043485814147,-69.99983504210078,-70.0,-61.56123527890753
-70.13065622114877,-70.13065622114877,-69.999834909326,-70.0,-61.554094321262696
-70.13087710081173,-70.13087710081173,-69.99983477721172,-70.0,-61.54698788331323
-70.13109749803968,-70.13109749803968,-69.99983464575469,-70.0,-61.539915800759765
-70.13131741374049,-70.13131741374049,-69.99983451495163,-70.0,-61.53287791007801
-70.13153684882059,-70.13153684882059,-69.99983438479929,-70.0,-61.5258740485151
-70.13175580418493,-70.13175580418493,-69.99983425529442,-70.0,-61.51890405408599
-70.13197428073707,-70.13197428073707,-69.99983412643381,-70.0,-61.511967765569885
-70.13219227937908,-70.13219227937908,-69.99983399821426,-70.0,-61.5050650225066
-70.1324098010116,-70.1324098010116,-69.99983387063257,-70.0,-61.49819566519306
-70.13262684653384,-70.13262684653384,-69.99983374368557,-70.0,-61.49135953467971
-70.13284341684356,-70.13284341684356,-69.99983361737011,-70.0,-61.48455647276696
-70.13305951283706,-70.13305951283706,-69.99983349168305,-70.0,-61.47778632200179
-70.13327513540928,-70.13327513540928,-69.99983336662125,-70.0,-61.471048925674154
-70.13349028545363,-70.13349028545363,-69.9998332421816,-70.0,-61.46434412781355
-70.13370496386216,-70.13370496386216,-69.99983311836101,-70.0,-61.4576717731855
-70.13391917152546,-70.13391917152546,-69.99983299515641,-70.0,-61.451031707288166
-70.1341329093327,-70.1341329093327,-69.99983287256472,-70.0,-61.44442377634884
-70.13434617817163,-70.13434617817163,-69.9998327505829,-70.0,-61.4378478273206
-70.13455897892854,-70.13455897892854,-69.99983262920792,-70.0,-61.43130370787886
-70.13477131248835,-70.13477131248835,-69.99983250843674,-70.0,-61.42479126641802
-70.13498317973453,-70.13498317973453,-69.99983238826637,-70.0,-61.41831035204807
-70.13519458154913,-70.13519458154913,-69.99983226869384,-70.0,-61.41186081459124
-70.13540551881277,-70.13540551881277,-69.99983214971614,-70.0,-61.40544250457869
-70.1356159924047,-70.1356159924047,-69.99983203133033,-70.0,-61.39905527324715
-70.13582600320271,-70.13582600320271,-69.99983191353347,-70.0,-61.39269897253564
-70.1360355520832,-70.1360355520832,-69.99983179632262,-70.0,-61.38637345508217
-70.13624463992114,-70.13624463992114,-69.99983167969488,-70.0,-61.38007857422046
-70.13645326759014,-70.13645326759014,-69.99983156364733,-70.0,-61.37381418397668
-70.13666143596234,-70.13666143596234,-69.99983144817709,-70.0,-61.3675801390662
-70.13686914590852,-70.13686914590852,-69.99983133328129,-70.0,-61.36137629489038
-70.13707639829803,-70.13707639829803,-69.99983121895707,-70.0,-61.35520250753332
-70.13728319399884,-70.13728319399884,-69.9998311052016,-70.0,-61.349058633758716
-70.1374895338775,-70.1374895338775,-69.99983099201202,-70.0,-61.342944531006594
-70.13769541879918,-70.13769541879918,-69.99983087938554,-70.0,-61.33686005739022
-70.13790084962764,-70.13790084962764,-69.99983076731937,-70.0,-61.33080507169287
-70.13810582722526,-70.13810582722526,-69.99983065581068,-70.0,-61.32477943336475
-70.138310352453,-70.138310352453,-69.99983054485674,-70.0,-61.31878300251985
-70.13851442617047,-70.13851442617047,-69.99983043445475,-70.0,-61.31281563993279
-70.13871804923586,-70.13871804923586,-69.99983032460202,-70.0,-61.3068772070358
-70.13892122250599,-70.13892122250599,-69.99983021529576,-70.0,-61.300967565915556
-70.13912394683626,-70.13912394683626,-69.99983010653328,-70.0,-61.29508657931017
-70.13932622308074,-70.13932622308074,-69.99982999831187,-70.0,-61.289234110606124
-70.13952805209207,-70.13952805209207,-69.99982989062883,-70.0,-61.283410023835195
-70.13972943472154,-70.13972943472154,-69.9998297834815,-70.0,-61.27761418367147
-70.13993037181905,-70.13993037181905,-69.99982967686721,-70.0,-61.2718464554283
-70.14013086423311,-70.14013086423311,-69.9998295707833,-70.0,-61.26610670505534
-70.1403309128109,-70.1403309128109,-69.99982946522714,-70.0,-61.260394799135526
-70.14053051839817,-70.14053051839817,-69.99982936019609,-70.0,-61.25471060488213
-70.14072968183932,-70.14072968183932,-69.99982925568754,-70.0,-61.24905399013578
-70.1409284039774,-70.1409284039774,-69.99982915169892,-70.0,-61.24342482336154
-70.14112668565406,-70.14112668565406,-69.9998290482276,-70.0,-61.23782297364599
-70.1413245277096,-70.1413245277096,-69.99982894527103,-70.0,-61.23224831069427
-70.14152193098298,-70.14152193098298,-69.99982884282666,-70.0,-61.226700704827195
-70.14171889631173,-70.14171889631173,-69.99982874089191,-70.0,-61.22118002697839
-70.14191542453209,-70.14191542453209,-69.99982863946428,-70.0,-61.21568614869138
-70.1421115164789,-70.1421115164789,-69.99982853854122,-70.0,-61.210218942116775
-70.14230717298567,-70.14230717298567,-69.99982843812023,-70.0,-61.20477828000936
-70.1425023948845,-70.1425023948845,-69.99982833819881,-70.0,-61.199364035725296
-70.1426971830062,-70.1426971830062,-69.9998282387745,-70.0,-61.1939760832193
-70.14289153818021,-70.14289153818021,-69.9998281398448,-70.0,-61.18861429704184
-70.14308546123458,-70.14308546123458,-69.99982804140723,-70.0,-61.183278552336304
-70.14327895299606,-70.14327895299606,-69.99982794345938,-70.0,-61.177968724836276
-70.14347201429003,-70.14347201429003,-69.99982784599881,-70.0,-61.172684690862695
-70.14366464594052,-70.14366464594052,-69.99982774902307,-70.0,-61.16742632732117
-70.14385684877023,-70.14385684877023,-69.99982765252977,-70.0,-61.16219351169917
-70.1440486236005,-70.1440486236005,-69.9998275565165,-70.0,-61.15698612206336
-70.14423997125135,-70.14423997125135,-69.99982746098088,-70.0,-61.151804037056806
-70.14443089254145,-70.14443089254145,-69.99982736592052,-70.0,-61.14664713589634
-70.14462138828814,-70.14462138828814,-69.99982727133307,-70.0,-61.14151529836983
-70.14481145930742,-70.14481145930742,-69.99982717721618,-70.0,-61.13640840483351
-70.14500110641396,-70.14500110641396,-69.9998270835675,-70.0,-61.1313263362093
-70.14519033042107,-70.14519033042107,-69.99982699038469,-70.0,-61.126268973982164
-70.14537913214077,-70.14537913214077,-69.99982689766546,-70.0,-61.12123620019746
-70.14556751238375,-70.14556751238375,-69.99982680540747,-70.0,-61.1162278974583
-70.14575547195935,-70.14575547195935,-69.99982671360846,-70.0,-61.11124394892296
-70.14594301167558,-70.14594301167558,-69.99982662226611,-70.0,-61.10628423830225
-70.14613013233917,-70.14613013233917,-69.99982653137819,-70.0,-61.10134864985691
-70.14631683475547,-70.14631683475547,-69.9998264409424,-70.0,-61.096437068395055
-70.14650311972855,-70.14650311972855,-69.99982635095652,-70.0,-61.091549379269594
-70.14668898806114,-70.14668898806114,-69.9998262614183,-70.0,-61.086685468375656
-70.1468744405547,-70.1468744405547,-69.99982617232553,-70.0,-61.081845222148075
-70.1470594780093,-70.1470594780093,-69.99982608367596,-70.0,-61.07702852755882
-70.14724410122376,-70.14724410122376,-69.99982599546739,-70.0,-61.07223527211449
-70.14742831099556,-70.14742831099556,-69.99982590769766,-70.0,-61.067465343853826
-70.1476121081209,-70.1476121081209,-69.99982582036455,-70.0,-61.062718631345156
-70.14779549339461,-70.14779549339461,-69.99982573346591,-70.0,-61.05799502368397
-70.14797846761027,-70.14797846761027,-69.99982564699957,-70.0,-61.053294410490395
-70.14816103156014,-70.14816103156014,-69.99982556096339,-70.0,-61.04861668190675
-70.14834318603518,-70.14834318603518,-69.99982547535521,-70.0,-61.0439617285951
-70.14852493182502,-70.14852493182502,-69.99982539017292,-70.0,-61.03932944173481
-70.14870626971805,-70.14870626971805,-69.99982530541439,-70.0,-61.034719713020095
-70.1488872005013,-70.1488872005013,-69.99982522107751,-70.0,-61.03013243465764
-70.14906772496055,-70.14906772496055,-69.9998251371602,-70.0,-61.02556749936415
-70.14924784388025,-70.14924784388025,-69.99982505366036,-70.0,-61.021024800363996
-70.14942755804358,-70.14942755804358,-69.9998249705759,-70.0,-61.01650423138678
-70.14960686823244,-70.14960686823244,-69.99982488790478,-70.0,-61.01200568666501
-70.1497857752274,-70.1497857752274,-69.99982480564493,-70.0,-61.007529060931724
-70.14996427980778,-70.14996427980778,-69.9998247237943,-70.0,-61.0030742494181
-70.1501423827516,-70.1501423827516,-69.99982464235087,-70.0,-60.99864114785117
-70.15032008483558,-70.15032008483558,-69.9998245613126,-70.0,-60.99422965245146
-70.1504973868352,-70.1504973868352,-69.99982448067746,-70.0,-60.989839659930674
-70.15067428952462,-70.15067428952462,-69.99982440044347,-70.0,-60.98547106748939
-70.15085079367674,-70.15085079367674,-69.99982432060864,-70.0,-60.981123772814755
-70.15102690006317,-70.15102690006317,-69.99982424117096,-70.0,-60.976797674078206
-70.15120260945424,-70.15120260945424,-69.99982416212846,-70.0,-60.972492669933196
-70.15137792261905,-70.15137792261905,-69.9998240834792,-70.0,-60.96820865951292
-70.15155284032537,-70.15155284032537,-69.99982400522119,-70.0,-60.963945542428064
-70.15172736333972,-70.15172736333972,-69.9998239273525,-70.0,-60.95970321876456
-70.15190149242736,-70.15190149242736,-69.99982384987119,-70.0,-60.95548158908135
-70.15207522835229,-70.15207522835229,-69.99982377277533,-70.0,-60.951280554408186
-70.15224857187721,-70.15224857187721,-69.999823696063,-70.0,-60.947100016243354
-70.15242152376359,-70.15242152376359,-69.99982361973231,-70.0,-60.942939876551556
-70.15259408477164,-70.15259408477164,-69.99982354378135,-70.0,-60.93880003776165
-70.15276625566027,-70.15276625566027,-69.99982346820822,-70.0,-60.9346804027645
-70.15293803718716,-70.15293803718716,-69.99982339301106,-70.0,-60.93058087491079
-70.15310943010873,-70.15310943010873,-69.99982331818798,-70.0,-60.92650135800887
-70.15328043518015,-70.15328043518015,-69.99982324373713,-70.0,-60.92244175632261
-70.15345105315532,-70.15345105315532,-69.99982316965665,-70.0,-60.91840197456925
-70.1536212847869,-70.1536212847869,-69.99982309594472,-70.0,-60.914381917917254
-70.15379113082629,-70.15379113082629,-69.99982302259949,-70.0,-60.91038149198421
-70.15396059202365,-70.15396059202365,-69.99982294961912,-70.0,-60.90640060283472
-70.1541296691279,-70.1541296691279,-69.99982287700182,-70.0,-60.90243915697828
-70.15429836288668,-70.15429836288668,-69.99982280474578,-70.0,-60.8984970613672
-70.15446667404642,-70.15446667404642,-69.9998227328492,-70.0,-60.894574223394514
-70.1546346033523,-70.1546346033523,-69.99982266131029,-70.0,-60.890670550891905
-70.15480215154825,-70.15480215154825,-69.99982259012727,-70.0,-60.88678595212766
-70.15496931937697,-70.15496931937697,-69.99982251929836,-70.0,-60.8829203358046
-70.15513610757992,-70.15513610757992,-69.99982244882182,-70.0,-60.87907361105803
-70.15530251689732,-70.15530251689732,-69.99982237869588,-70.0,-60.87524568745374
-70.15546854806817,-70.15546854806817,-69.99982230891881,-70.0,-60.871436474985934
-70.15563420183021,-70.15563420183021,-69.99982223948885,-70.0,-60.86764588407524
-70.15579947891997,-70.15579947891997,-69.9998221704043,-70.0,-60.8638738255667
-70.15596438007276,-70.15596438007276,-69.99982210166343,-70.0,-60.86012021072777
-70.15612890602263,-70.15612890602263,-69.99982203326452,-70.0,-60.856384951246355
-70.15629305750242,-70.15629305750242,-69.9998219652059,-70.0,-60.85266795922879
-70.15645683524377,-70.15645683524377,-69.99982189748584,-70.0,-60.8489691471979
-70.15662023997706,-70.15662023997706,-69.99982183010269,-70.0,-60.84528842809103
-70.15678327243147,-70.15678327243147,-69.99982176305474,-70.0,-60.84162571525812
-70.15694593333495,-70.15694593333495,-69.99982169634035,-70.0,-60.8379809224597
-70.15710822341424,-70.15710822341424,-69.99982162995784,-70.0,-60.83435396386504
-70.15727014339487,-70.15727014339487,-69.99982156390557,-70.0,-60.83074475405017
-70.15743169400115,-70.15743169400115,-69.9998214981819,-70.0,-60.827153207995984
-70.15759287595615,-70.15759287595615,-69.9998214327852,-70.0,-60.82357924108633
-70.15775368998177,-70.15775368998177,-69.99982136771382,-70.0,-60.82002276910612
-70.15791413679868,-70.15791413679868,-69.99982130296617,-70.0,-60.81648370823944
-70.15807421712634,-70.15807421712634,-69.99982123854062,-70.0,-60.81296197506767
-70.15823393168303,-70.15823393168303,-69.99982117443557,-70.0,-60.80945748656762
-70.15839328118577,-70.15839328118577,-69.99982111064942,-70.0,-60.805970160109645
-70.15855226635043,-70.15855226635043,-69.9998210471806,-70.0,-60.80249991345584
-70.15871088789166,-70.15871088789166,-69.99982098402754,-70.0,-60.799046664758144
-70.15886914652292,-70.15886914652292,-69.99982092118863,-70.0,-60.79561033255654
-70.15902704295644,-70.15902704295644,-69.99982085866235,-70.0,-60.79219083577721
-70.15918457790328,-70.15918457790328,-69.99982079644711,-70.0,-60.78878809373074
-70.1593417520733,-70.1593417520733,-69.99982073454137,-70.0,-60.78540202611026
-70.15949856617517,-70.15949856617517,-69.99982067294361,-70.0,-60.78203255298971
-70.15965502091638,-70.15965502091638,-69.99982061165228,-70.0,-60.77867959482201
